FieldPrefix,FieldSeq,FieldCode,Month,Day,Year,BandNumber,SpeciesCode,Station,BledBy,Recorder,EnteredBy,StorageLocation,DNAExtractionDate,DNAStorageLoc,RecordStatus
SMD20170414,39,SMD2017041439,5,18,2017,284004698,PROW,PISP,LES,,AKF,,,,
SMD20170414,40,SMD2017041440,5,18,2017,275086610,PROW,PISP,LES,,AKF,,,,
SMD20170414,41,SMD2017041441,5,19,2017,284004701,PROW,FRT,LES,,AKF,BOX 29,,,
SMD20170414,42,SMD2017041442,5,23,2017,284004702,PROW,Lake Martin,LES,,AKF,,,,
SMD20170414,43,SMD2017041443,5,23,2017,284004703,PROW,Lake Martin,LES,,AKF,,,,
SMD20170414,44,SMD2017041444,5,25,2017,284004705,PROW,Oak Hill,LES,,AKF,BOX 29,,,
SMD20170414,45,SMD2017041445,5,25,2017,284004708,PROW,Oak Hill,LES,,AKF,BOX 29,,,
SMD20170414,46,SMD2017041446,5,25,2017,284004709,PROW,Oak Hill,LES,,AKF,BOX 29,,,
SMD20170414,47,SMD2017041447,5,26,2017,284004714,PROW,PISP,LES,,AKF,BOX 29,,,
SMD20170414,48,SMD2017041448,5,26,2017,284004716,PROW,PISP,LES,,AKF,BOX 29,,,
SMD20170414,49,SMD2017041449,5,26,2017,284004717,PROW,PISP,LES,,AKF,BOX 29,,,
SMD20170414,50,SMD2017041450,5,29,2017,284004721,PROW,Lake Martin,LES,,AKF,BOX 29,,,
SMD20170414,51,SMD2017041451,6,6,2017,284004722,PROW,FRT,LES,,AKF,BOX 29,,,
SMD20170414,52,SMD2017041452,6,6,2017,284004727,PROW,FRT,LES,,AKF,BOX 29,,,
SMD20170414,53,SMD2017041453,6,7,2017,284004732,PROW,Jean Lefitte,LES,,AKF,BOX 29,,,
SMD20170414,54,SMD2017041454,6,7,2017,284004733,PROW,Jean Lefitte,LES,,AKF,BOX 29,,,
SMD20170603,18,SMD2017060318,6,17,2017,245137278,NOCA,PISP,SMD,,AKF,BOX 29,,,
SMD20170603,19,SMD2017060319,6,17,2017,245137277,NOCA,PISP,SMD,,AKF,BOX 29,,,
SMD20170616,1,SMD2017061601,6,17,2017,245137257,NOCA,PISP,SMD,,AKF,BOX 29,,,
SMD20170616,2,SMD2017061602,6,17,2017,245125205,NOCA,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,3,SMD2017061603,6,17,2017,245125205,NOCA,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,4,SMD2017061604,6,17,2017,278033696,HOWA,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,5,SMD2017061605,6,17,2017,245125272,NOCA,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,6,SMD2017061606,6,17,2017,275051701,PROW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,7,SMD2017061607,6,17,2017,266126340,CARW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,8,SMD2017061608,6,17,2017,266126329,CARW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,9,SMD2017061609,6,17,2017,266126345,CARW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,10,SMD2017061610,6,17,2017,266126345,CARW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,11,SMD2017061611,6,17,2017,266126346,CARW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,12,SMD2017061612,6,17,2017,266126346,CARW,PISP,SMD,,AKF,BOX 29,,,
SMD20170616,13,SMD2017061613,6,17,2017,245137279,NOCA,PISP,ECH,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,14,SMD2017061614,6,17,2017,245137279,NOCA,PISP,ECH,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,15,SMD2017061615,6,17,2017,245137280,NOCA,PISP,ECH,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,16,SMD2017061616,6,17,2017,245137280,NOCA,PISP,ECH,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,17,SMD2017061617,6,17,2017,284037601,PROW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,18,SMD2017061618,6,17,2017,275086607,PROW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,19,SMD2017061619,6,17,2017,266126347,CARW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,20,SMD2017061620,6,17,2017,245137282,NOCA,PISP,SMD ,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,21,SMD2017061621,6,17,2017,245137282,NOCA,PISP,SMD ,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,22,SMD2017061622,6,17,2017,275051710,SWWA,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,23,SMD2017061623,6,17,2017,266126348,CARW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,24,SMD2017061624,6,17,2017,266126348,CARW,PISP,SMD ,,AKF,BOX 29,,,
SMD20170616,25,SMD2017061625,6,17,2017,284037602,HOWA,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,26,SMD2017061626,6,17,2017,268027572,WEVI,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,27,SMD2017061627,6,17,2017,266126350,BHCO,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,28,SMD2017061628,6,17,2017,266126349,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,29,SMD2017061629,7,8,2017,245137283,NOCA,PISP,SMD,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,30,SMD2017061630,7,8,2017,245137283,NOCA,PISP,SMD,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,31,SMD2017061631,7,8,2017,266126352,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,32,SMD2017061632,7,8,2017,266126351,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,33,SMD2017061633,7,8,2017,266126351,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,34,SMD2017061634,7,8,2017,266126349,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,35,SMD2017061635,7,8,2017,266126349,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,36,SMD2017061636,7,8,2017,266126353,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,37,SMD2017061637,7,8,2017,266126353,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,38,SMD2017061638,7,8,2017,266126354,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,39,SMD2017061639,7,8,2017,266126354,CARW,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,40,SMD2017061640,7,8,2017,268027573,WEVI,PISP,EJT,,AKF,BOX 29,,,
SMD20170616,41,SMD2017061641,7,8,2017,266126355,CARW,PISP,SMD,,AKF,BOX 29,,,
SMD20170616,42,SMD2017061642,7,8,2017,245137284,NOCA,PISP,SMD,,AKF,BOX 29,,,
SMD20170616,43,SMD2017061643,7,8,2017,245137280,NOCA,PISP,SMD,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,44,SMD2017061644,7,8,2017,245137280,NOCA,PISP,EJT,,AKF,BOX 29,11/30/17,BOX #8,
SMD20170616,45,SMD2017061645,7,23,2017,244143433,CARW,HOME,EJT,,AKF,BOX 29,9/5/18,BOX #9,
SMD20170616,46,SMD2017061646,7,23,2017,244143433,CARW,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,47,SMD2017061647,7,23,2017,271189940,CARW,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,48,SMD2017061648,7,23,2017,269197388,CARW,HOME,SMD ,,AKF,BOX 30,9/5/18,BOX #9,
SMD20170616,49,SMD2017061649,7,23,2017,269197388,CARW,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,50,SMD2017061650,7,23,2017,269197390,CARW,HOME,SMD ,,AKF,BOX 30,9/5/18,BOX #9,
SMD20170616,51,SMD2017061651,7,23,2017,269197390,CARW,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,52,SMD2017061652,7,23,2017,245136447,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,53,SMD2017061653,7,23,2017,245136446,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,54,SMD2017061654,7,23,2017,245136448,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,55,SMD2017061655,7,23,2017,245115271,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,56,SMD2017061656,7,23,2017,245115271,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,57,SMD2017061657,7,23,2017,245136449,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,58,SMD2017061658,7,23,2017,245136449,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,59,SMD2017061659,7,23,2017,244143434,HOSP,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,60,SMD2017061660,7,23,2017,244143434,HOSP,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,61,SMD2017061661,7,23,2017,245136443,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,62,SMD2017061662,7,23,2017,245136443,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,63,SMD2017061663,7,23,2017,271189970,CARW,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,64,SMD2017061664,7,23,2017,271189970,CARW,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,65,SMD2017061665,7,23,2017,269197397,CARW,HOME,SMD ,,AKF,BOX 30,9/5/18,BOX #9,
SMD20170616,66,SMD2017061666,7,23,2017,244143435,CARW,HOME,SMD ,,AKF,BOX 30,9/5/18,BOX #9,
SMD20170616,67,SMD2017061667,7,23,2017,244143435,CARW,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,68,SMD2017061668,7,23,2017,245136450,NOCA,HOME,SMD ,,AKF,BOX 30,,,
SMD20170616,69,SMD2017061669,7,23,2017,245136450,NOCA,HOME,SMD,,AKF,BOX 30,,,
SMD20170616,70,SMD2017061670,8,13,2017,245113716,NOCA,HOME,EJT,,AKF,BOX 30,,,
SMD20170616,71,SMD2017061671,8,13,2017,245113716,NOCA,HOME,EJT,,AKF,BOX 30,,,
SMD20170616,72,SMD2017061672,8,13,2017,245136400,NOCA,HOME,EJT,,AKF,BOX 30,,,
SMD20170616,73,SMD2017061673,8,13,2017,245136400,NOCA,HOME,EJT,,AKF,BOX 30,,,
SMD20170616,74,SMD2017061674,8,13,2017,244143436,CARW,HOME,EJT,,AKF,BOX 30,9/5/18,BOX #9,
SMD20170616,75,SMD2017061675,8,13,2017,244143436,CARW,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,9,GIB2017063009,8,13,2017,275072288,HOWA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,10,GIB2017063010,8,13,2017,244143437,CARW,HOME,EJT,,AKF,BOX 30,9/5/18,BOX #9,
GIB20170630,11,GIB2017063011,8,13,2017,244143437,CARW,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,12,GIB2017063012,8,13,2017,271189807,CARW,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,13,GIB2017063013,8,13,2017,271189807,CARW,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,14,GIB2017063014,8,13,2017,244143435,CARW,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,15,GIB2017063015,8,13,2017,244143435,CARW,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,16,GIB2017063016,8,13,2017,245136445,NOCA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,17,GIB2017063017,8,13,2017,245136445,NOCA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,18,GIB2017063018,8,13,2017,245136451,NOCA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,19,GIB2017063019,8,13,2017,245136451,NOCA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,22,GIB2017063022,8,20,2017,245136452,NOCA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,23,GIB2017063023,8,20,2017,245136453,NOCA,HOME,SMD ,,AKF,BOX 30,,,
GIB20170630,24,GIB2017063024,8,20,2017,245136447,NOCA,HOME,SMD,,AKF,BOX 30,,,
GIB20170630,25,GIB2017063025,8,20,2017,245136454,NOCA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,26,GIB2017063026,8,20,2017,244143438,CARW,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,27,GIB2017063027,8,20,2017,245136421,NOCA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,28,GIB2017063028,8,20,2017,245136449,NOCA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,29,GIB2017063029,8,20,2017,245136455,NOCA,HOME,SMD ,,AKF,BOX 30,,,
GIB20170630,30,GIB2017063030,8,20,2017,245136456,NOCA,HOME,EJT,,AKF,BOX 30,,,
GIB20170630,31,GIB2017063031,8,20,2017,244143440,CARW,HOME,EJT,,AKF,BOX 30,9/5/18,BOX #9,
GIB20170630,32,GIB2017063032,8,20,2017,244143441,CARW,HOME,SMD ,,AKF,BOX 30,9/12/18,BOX #9,
GIB20170630,33,GIB2017063033,8,20,2017,244143441,CARW,HOME,SMD ,,AKF,BOX 30,,,
GIB20170630,34,GIB2017063034,9,3,2017,244143442,CARW,HOME,EJT,,AKF,BOX 30,9/12/18,BOX #9,
GIB20170630,35,GIB2017063035,9,3,2017,171352623,BRTH,HOME,SB,,AKF,BOX 30,,,
GIB20170630,36,GIB2017063036,9,3,2017,269197395,CARW,HOME,SMD ,,AKF,BOX 30,,,
GIB20170630,37,GIB2017063037,9,3,2017,244143433,CARW,HOME,SB,,AKF,BOX 30,,,
GIB20170630,38,GIB2017063038,9,3,2017,244143433,CARW,HOME,SB,,AKF,BOX 30,,,
GIB20170630,39,GIB2017063039,9,3,2017,180310944,BRTH,HOME,SMD,,AKF,BOX 30,,,
GIB20170630,40,GIB2017063040,9,3,2017,180310944,BRTH,HOME,SMD,,AKF,BOX 30,,,
GIB20170630,41,GIB2017063041,9,3,2017,182386304,COGR,HOME,SMD,,AKF,BOX 30,,,
GIB20170630,42,GIB2017063042,9,3,2017,182386304,COGR,HOME,SMD,,AKF,BOX 30,,,
GIB20170630,43,GIB2017063043,9,3,2017,269197390,CARW,HOME,SMD,,AKF,BOX 30,,,
GIB20170630,44,GIB2017063044,9,3,2017,269197390,CARW,HOME,SMD,,AKF,BOX 30,,,
GIB20170630,45,GIB2017063045,9,9,2017,266126356,CARW,PISP,SMD,,AKF,BOX 30,,,
GIB20170630,46,GIB2017063046,9,9,2017,266126356,CARW,PISP,SMD,,AKF,BOX 30,,,
GIB20170630,47,GIB2017063047,9,9,2017,266126341,CARW,PISP,SMD,,AKF,BOX 30,,,
GIB20170630,48,GIB2017063048,9,9,2017,268027574,ACFL,PISP,SMD,,AKF,BOX 30,,,
GIB20170630,49,GIB2017063049,9,9,2017,266126345,CARW,PISP,SMD,,AKF,BOX 30,,,
GIB20170630,50,GIB2017063050,9,9,2017,266126345,CARW,PISP,SMD,,AKF,BOX 31,,,
GIB20170630,51,GIB2017063051,9,9,2017,245137285,NOCA,PISP,SMD,,AKF,BOX 31,,,
GIB20170630,52,GIB2017063052,9,9,2017,245137285,NOCA,PISP,SMD,,AKF,BOX 31,,,
GIB20170630,53,GIB2017063053,9,9,2017,266126351,CARW,PISP,SMD,,AKF,BOX 31,,,
GIB20170630,54,GIB2017063054,9,16,2017,266126358,BLGR,IDLE,EJT,,AKF,BOX 31,,,
GIB20170630,55,GIB2017063055,9,16,2017,266126359,BLGR,IDLE,EJT,,AKF,BOX 31,,,
GIB20170630,56,GIB2017063056,9,16,2017,266126360,BLGR,IDLE,EJT,,AKF,BOX 31,,,
GIB20170630,57,GIB2017063057,9,16,2017,284037615,HOWA,IDLE,EJT,,AKF,BOX 31,,,
GIB20170630,58,GIB2017063058,9,16,2017,266126361,BLGR,IDLE,EJT,,AKF,BOX 31,,,
GIB20170630,59,GIB2017063059,9,16,2017,266126362,BLGR,IDLE,EJT,,AKF,BOX 31,,,
GIB20170630,60,GIB2017063060,9,16,2017,266126363,CARW,IDLE,EJT,,AKF,BOX 31,,,
GIB20170630,61,GIB2017063061,9,16,2017,266126364,BLGR,IDLE,EJT,,AKF,BOX 31,,,
GIB20170630,62,GIB2017063062,9,16,2017,259112911,INBU,IDLE,EJT,,AKF,BOX 31,,,
GIB20170630,63,GIB2017063063,9,17,2017,269197388,CARW,HOME,SB,,AKF,BOX 31,,,
GIB20170630,64,GIB2017063064,9,17,2017,269197388,CARW,HOME,SB,,AKF,BOX 31,,,
GIB20170630,65,GIB2017063065,9,17,2017,269197395,CARW,HOME,SB,,AKF,BOX 31,,,
GIB20170630,66,GIB2017063066,9,17,2017,269197395,CARW,HOME,SB,,AKF,BOX 31,,,
GIB20170630,67,GIB2017063067,9,17,2017,244143433,CARW,HOME,SB,,AKF,BOX 31,,,
GIB20170630,68,GIB2017063068,9,17,2017,244143433,CARW,HOME,SB,,AKF,BOX 31,,,
GIB20170630,69,GIB2017063069,9,17,2017,245136457,NOCA,HOME,SB,,AKF,BOX 31,,,
GIB20170630,70,GIB2017063070,9,17,2017,245136457,NOCA,HOME,SB,,AKF,BOX 31,,,
GIB20170630,71,GIB2017063071,9,17,2017,137201878,AMRO,HOME,SMD ,,AKF,BOX 31,,,
GIB20170630,72,GIB2017063072,9,17,2017,277060357,ACFL,HOME,SMD ,,AKF,BOX 31,,,
GIB20170630,73,GIB2017063073,9,17,2017,277060357,ACFL,HOME,SMD ,,AKF,BOX 31,,,
GIB20170630,74,GIB2017063074,9,17,2017,137201879,AMRO,HOME,SB,,AKF,BOX 31,,,
GIB20170630,75,GIB2017063075,9,17,2017,137201879,AMRO,HOME,SB,,AKF,BOX 31,,,
SMD20170908,1,SMD2017090801,9,17,2017,137201880,AMRO,HOME,SB,,AKF,BOX 31,,,
SMD20170908,2,SMD2017090802,9,17,2017,137201880,AMRO,HOME,SB,,AKF,BOX 31,,,
SMD20170908,3,SMD2017090803,9,17,2017,245136318,NOCA,HOME,SB,,AKF,BOX 31,,,
SMD20170908,4,SMD2017090804,9,17,2017,245136318,NOCA,HOME,SB,,AKF,BOX 31,,,
SMD20170908,5,SMD2017090805,9,17,2017,245136458,NOCA,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,6,SMD2017090806,9,17,2017,245136458,NOCA,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,7,SMD2017090807,9,17,2017,245136459,NOCA,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,8,SMD2017090808,9,17,2017,245136459,NOCA,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,9,SMD2017090809,9,17,2017,137201882,BRTH,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,10,SMD2017090810,9,17,2017,180310945,BRTH,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,11,SMD2017090811,9,17,2017,180310945,BRTH,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,12,SMD2017090812,9,17,2017,137201883,AMRO,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,13,SMD2017090813,9,17,2017,137201883,AMRO,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,14,SMD2017090814,9,17,2017,245136460,NOCA,HOME,SMD ,,AKF,BOX 31,,,
SMD20170908,15,SMD2017090815,9,23,2017,284037618,HOWA,PISP,SMD,EJT,ECH,BOX 31,,,
SMD20170908,16,SMD2017090816,9,23,2017,295112912,OVEN,PISP,SMD ,SMD,ECH,BOX 31,,,
SMD20170908,17,SMD2017090817,9,23,2017,266126346,CARW,PISP,SMD ,ECH,ECH,BOX 31,,,
SMD20170908,54,SMD2017090854,10,29,2017,245136400,NOCA,HOME,EJT,AJK,ECH,BOX 32,,,
SMD20170908,55,SMD2017090855,10,29,2017,245136464,NOCA,HOME,EJT,AJK,ECH,BOX 32,,,
SMD20170908,56,SMD2017090856,10,29,2017,244143446,CARW,HOME,EJT,AJK,ECH,BOX 32,9/12/18,BOX #9,
SMD20170908,57,SMD2017090857,10,29,2017,137201882,BRTH,HOME,EJT,AJK,ECH,BOX 32,,,
SMD20170908,58,SMD2017090858,10,29,2017,245136465,NOCA,HOME,EJT,AJK,ECH,BOX 32,,,
SMD20170908,59,SMD2017090859,10,29,2017,244143433,CARW,HOME,EJT,AJK,ECH,BOX 32,,,
SMD20170908,60,SMD2017090860,10,29,2017,263126331,HETH,HOME,EJT,AJK,ECH,BOX 32,,,
SMD20170908,61,SMD2017090861,10,29,2017,137201867,BRTH,HOME,EJT,AJK,ECH,BOX 32,,,
SMD20170908,62,SMD2017090862,10,29,2017,245136458,NOCA,HOME,SB,EJT,ECH,BOX 32,,,
SMD20170908,63,SMD2017090863,10,29,2017,137201853,BRTH,HOME,SB,EJT,ECH,BOX 32,,,
SMD20170908,64,SMD2017090864,10,29,2017,245136466,NOCA,HOME,SB,AJK,ECH,BOX 32,,,
SMD20170908,65,SMD2017090865,10,29,2017,269197400,CARW,HOME,SB,ECH,ECH,BOX 32,9/12/18,BOX #9,
SMD20170908,66,SMD2017090866,10,29,2017,137201885,NOMO,HOME,EJT,AJK,ECH,BOX 32,,,
SMD20170908,67,SMD2017090867,10,29,2017,245136467,NOCA,HOME,EJT,AJK,ECH,BOX 32,,,
SMD20170908,43,SMD2017090843,10,14,2017,268027577,WEVI,PISP,SB,SB,ECH,BOX 32,,,
SMD20170908,44,SMD2017090844,10,14,2017,268027578,WEVI,PISP,SB,SB,ECH,BOX 32,,,
SMD20170908,45,SMD2017090845,10,14,2017,278033696,HOWA,PISP,SB,SB,ECH,BOX 32,,,
SMD20170908,46,SMD2017090846,10,14,2017,256195954,GRCA,PISP,PAB,KLF,ECH,BOX 32,,,
SMD20170908,47,SMD2017090847,10,14,2017,256195955,GRCA,PISP,SB,PAB,ECH,BOX 32,,,
SMD20170908,48,SMD2017090848,10,14,2017,256195956,GRCA,PISP,SB,SB,ECH,BOX 32,,,
SMD20170908,49,SMD2017090849,10,14,2017,256195958,GRCA,PISP,SB,ECH,ECH,BOX 32,,,
SMD20170908,50,SMD2017090850,10,14,2017,266126370,CARW,PISP,SB,ECH,ECH,BOX 32,,,
SMD20170908,51,SMD2017090851,10,14,2017,245137285,NOCA,PISP,SB,ECH,ECH,BOX 32,,,
SMD20170908,52,SMD2017090852,10,14,2017,284037621,EAPH,PISP,SB,ECH,ECH,BOX 32,,,
SMD20170908,53,SMD2017090853,10,14,2017,268027581,WEVI,PISP,SB,ECH,ECH,BOX 32,,,
SMD20170908,68,SMD2017090868,11,11,2017,266126374,HETH,PISP,EJT,AJK,ECH,BOX 32,,,
SMD20170908,69,SMD2017090869,11,11,2017,266126375,HETH,PISP,EJT,AJK,ECH,BOX 32,,,
SMD20170908,70,SMD2017090870,11,11,2017,245137286,NOCA,PISP,EJT,AJK,ECH,BOX 32,,,
SMD20170908,71,SMD2017090871,11,11,2017,284037686,EAPH,PISP,EJT,AJK,ECH,BOX 32,,,
SMD20170908,72,SMD2017090872,11,11,2017,266126378,HETH,PISP,SMD ,SMD,ECH,BOX 32,,,
SMD20170908,73,SMD2017090873,11,11,2017,274103416,HETH,PISP,SMD,EJT,ECH,BOX 32,,,
SMD20170908,74,SMD2017090874,11,11,2017,266126379,HETH,PISP,SMD,ECH,ECH,BOX 32,,,
SMD20170908,75,SMD2017090875,11,11,2017,266126380,HETH,PISP,SMD,ECH,ECH,BOX 32,,,
SMD20171107,1,SMD2017110701,11,12,2017,245136425,NOCA,HOME,SB,SB,ECH,BOX 32,,,
SMD20171107,2,SMD2017110702,11,12,2017,270100854,GRCA,HOME,SB,SB,ECH,BOX 32,,,
SMD20171107,3,SMD2017110703,11,12,2017,244143447,WTSP,HOME,KLP,SB,ECH,BOX 32,,,
SMD20171107,4,SMD2017110704,11,12,2017,244143448,WTSP,HOME,KLP,KLP,ECH,BOX 32,,,
SMD20171107,5,SMD2017110705,11,12,2017,244143441,CARW,HOME,SB,SB,ECH,BOX 32,,,
SMD20171107,6,SMD2017110706,11,12,2017,244143449,CARW,HOME,SB,SB,ECH,BOX 32,9/12/18,BOX #9,
SMD20171107,7,SMD2017110707,11,12,2017,180310954,BLJA,HOME,KLP,KLP,ECH,BOX 32,,,
SMD20171107,8,SMD2017110708,11,12,2017,244143450,HETH,HOME,SB,SB,ECH,BOX 32,,,
SMD20171107,9,SMD2017110709,11,12,2017,2441,,HOME,,,ECH,BOX 32,,,
SMD20171107,10,SMD2017110710,11,12,2017,255198894,HOSP,HOME,KLP,KLP,ECH,BOX 32,,,
SMD20171107,11,SMD2017110711,11,12,2017,180310943,BRTH,HOME,SB,SB,ECH,BOX 32,,,
SMD20171107,12,SMD2017110712,11,19,2017,245136468,NOCA,HOME,DAM,ECH,ECH,BOX 32,,,
SMD20171107,13,SMD2017110713,11,19,2017,245136468,NOCA,HOME,DAM,ECH,ECH,BOX 32,,,
SMD20171107,14,SMD2017110714,11,19,2017,271189976,HETH,HOME,SMD,ECH,ECH,BOX 32,,,
SMD20171107,15,SMD2017110715,11,19,2017,245136469,NOCA,HOME,SMD,ECH,ECH,BOX 33,,,
SMD20171107,16,SMD2017110716,11,19,2017,245136469,NOCA,HOME,SMD,ECH,ECH,BOX 33,,,
SMD20171107,17,SMD2017110717,11,19,2017,245115231,NOCA,HOME,SMD,ECH,ECH,BOX 33,,,
SMD20171107,18,SMD2017110718,11,19,2017,245136470,NOCA,HOME,DAM,DAM,ECH,BOX 33,,,
SMD20171107,19,SMD2017110719,11,19,2017,245136470,NOCA,HOME,DAM,ECH,ECH,BOX 33,,,
SMD20171107,20,SMD2017110720,12,2,2017,266126381,HETH,PISP,SMD,SB,ECH,BOX 33,,,
SMD20171107,21,SMD2017110721,12,2,2017,266126381,HETH,PISP,SMD,SB,ECH,BOX 33,,,
SMD20171107,22,SMD2017110722,12,2,2017,266126475,HETH,PISP,SMD,SMD,ECH,BOX 33,,,
SMD20171107,23,SMD2017110723,12,2,2017,266126475,HETH,PISP,SMD,SMD,ECH,BOX 33,,,
SMD20171107,24,SMD2017110724,12,2,2017,266126382,HETH,PISP,SB,SB,ECH,BOX 33,,,
SMD20171107,25,SMD2017110725,12,2,2017,266126382,HETH,PISP,SB,SB,ECH,BOX 33,,,
SMD20171107,26,SMD2017110726,12,10,2017,244143452,HETH,HOME,EJT,EJT,ECH,BOX 33,,,
SMD20171107,27,SMD2017110727,12,10,2017,245136318,NOCA,HOME,SB,SB,ECH,BOX 33,,,
SMD20171107,28,SMD2017110728,12,2,2017,266126383,HETH,PISP,SB,SB,ECH,BOX 33,,,
SMD20171107,29,SMD2017110729,12,10,2017,244143453,WTSP,HOME,SB,SB,ECH,BOX 33,,,
SMD20171107,30,SMD2017110730,12,10,2017,244143453,WTSP,HOME,SB,SB,ECH,BOX 33,,,
SMD20171107,31,SMD2017110731,12,10,2017,137201887,RWBL,HOME,SB,SB,ECH,BOX 33,,,
SMD20171107,32,SMD2017110732,12,10,2017,137201887,RWBL,HOME,SB,EJT,ECH,BOX 33,,,
SMD20171107,33,SMD2017110733,12,10,2017,137201885,NOMO,HOME,SB,SB,ECH,BOX 33,,,
SMD20171107,34,SMD2017110734,12,10,2017,137201885,NOMO,HOME,SB,SB,ECH,BOX 33,,,
SMD20171107,35,SMD2017110735,12,10,2017,244143433,CARW,HOME,SB,BPK,ECH,BOX 33,,,
SMD20171107,36,SMD2017110736,12,10,2017,244143433,CARW,HOME,SB,BPK,ECH,BOX 33,,,
SMD20171107,37,SMD2017110737,12,10,2017,244143454,HOSP,HOME,EJT,SB,ECH,BOX 33,,,
SMD20171107,38,SMD2017110738,12,10,2017,244143455,WTSP,HOME,EJT,ECH,ECH,BOX 33,,,
